"Time of Day,""Process Name"",""PID"",""Operation"",""Path"",""Result"",""Detail""";;;;;;;;;;;;
"6:04:42.6826125 PM,""Multi-Tracker Detection_x64.exe"",""13396"",""Process Start"","""",""SUCCESS"",""Parent PID: 13580, Command line: """"C:\Program Files (x86)\Phoenix Technologies\VZSoft 3.0.2_x64\Multi-Tracker Detection_x64.exe"""" , Current directory: C:\Program Files (x86)\Phoenix Technologies\VZSoft 3.0.2_x64\, Environment: ";;;;;;;;;;;;
"6:06:34.9335461 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\msvcr100.dll"",""SUCCESS"",""Image Base: 0x63c20000, Image Size: 0xd2000""";;;;;;;;;;;;
"6:06:34.9336102 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\msvcr100.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9336116 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\shlwapi.dll"",""SUCCESS"",""Image Base: 0x7fff53f00000, Image Size: 0x5b000""";;;;;;;;;;;;
"6:06:34.9338402 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\advapi32.dll"",""SUCCESS"",""Image Base: 0x7fff52850000, Image Size: 0xb1000""";;;;;;;;;;;;
"6:06:34.9338847 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\msvcrt.dll"",""SUCCESS"",""Image Base: 0x7fff53d90000, Image Size: 0x9e000""";;;;;;;;;;;;
"6:06:34.9338978 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\Program Files (x86)\Phoenix Technologies\VZSoft 3.0.2_x64\MSVCR100.dll"",""NAME NOT FOUND"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a""";;;;;;;;;;;;
"6:06:34.9341854 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\sechost.dll"",""SUCCESS"",""Image Base: 0x7fff53120000, Image Size: 0x9f000""";;;;;;;;;;;;
"6:06:34.9342589 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\msvcr100.dll"",""SUCCESS"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9342611 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""RegOpenKey"",""HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide\AssemblyStorageRoots"",""NAME NOT FOUND"",""Desired Access: Enumerate Sub Keys""";;;;;;;;;;;;
"6:06:34.9342951 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QueryBasicInformationFile"",""C:\windows\system32\msvcr100.dll"",""SUCCESS"",""CreationTime: 2/1/2002 7:02:02 PM, LastAccessTime: 2/16/2026 6:06:34 PM, LastWriteTime: 2/1/2002 7:02:02 PM, ChangeTime: 4/3/2022 2:18:46 AM, FileAttributes: A""";;;;;;;;;;;;
"6:06:34.9343139 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\msvcr100.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9344606 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\rpcrt4.dll"",""SUCCESS"",""Image Base: 0x7fff53230000, Image Size: 0x120000""";;;;;;;;;;;;
"6:06:34.9345788 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.6280_none_792d7c952443c49a"",""SUCCESS"",""Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9347143 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\mfc100.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9347289 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\bcrypt.dll"",""SUCCESS"",""Image Base: 0x7fff522b0000, Image Size: 0x27000""";;;;;;;;;;;;
"6:06:34.9349814 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\shell32.dll"",""SUCCESS"",""Image Base: 0x7fff53620000, Image Size: 0x770000""";;;;;;;;;;;;
"6:06:34.9351042 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\Program Files (x86)\Phoenix Technologies\VZSoft 3.0.2_x64\MSIMG32.dll"",""NAME NOT FOUND"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a""";;;;;;;;;;;;
"6:06:34.9352627 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.6280_none_792d7c952443c49a\comctl32.dll"",""SUCCESS"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9352764 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\oleaut32.dll"",""SUCCESS"",""Image Base: 0x7fff54720000, Image Size: 0xcd000""";;;;;;;;;;;;
"6:06:34.9353226 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QueryBasicInformationFile"",""C:\windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.6280_none_792d7c952443c49a\comctl32.dll"",""SUCCESS"",""CreationTime: 2/4/2026 3:25:33 PM, LastAccessTime: 2/16/2026 6:05:54 PM, LastWriteTime: 10/4/2025 12:55:20 AM, ChangeTime: 2/6/2026 4:32:28 PM, FileAttributes: A""";;;;;;;;;;;;
"6:06:34.9353482 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.6280_none_792d7c952443c49a\comctl32.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9354889 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\combase.dll"",""SUCCESS"",""Image Base: 0x7fff52910000, Image Size: 0x354000""";;;;;;;;;;;;
"6:06:34.9355818 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.6280_none_792d7c952443c49a\comctl32.dll"",""SUCCESS"",""Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9356147 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\msimg32.dll"",""SUCCESS"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9356822 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFileMapping"",""C:\windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.6280_none_792d7c952443c49a\comctl32.dll"",""FILE LOCKED WITH ONLY READERS"",""SyncType: SyncTypeCreateSection, PageProtection: |PAGE_NOCACHE""";;;;;;;;;;;;
"6:06:34.9357292 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QueryBasicInformationFile"",""C:\windows\system32\msimg32.dll"",""SUCCESS"",""CreationTime: 2/4/2026 3:51:37 PM, LastAccessTime: 2/16/2026 6:05:54 PM, LastWriteTime: 2/4/2026 3:51:37 PM, ChangeTime: 2/5/2026 3:14:04 AM, FileAttributes: A""";;;;;;;;;;;;
"6:06:34.9357338 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFileMapping"",""C:\windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.6280_none_792d7c952443c49a\comctl32.dll"",""SUCCESS"",""SyncType: SyncTypeOther""";;;;;;;;;;;;
"6:06:34.9357647 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\msimg32.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9357824 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\ws2_32.dll"",""SUCCESS"",""Image Base: 0x7fff531c0000, Image Size: 0x6b000""";;;;;;;;;;;;
"6:06:34.9358667 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.6280_none_792d7c952443c49a\comctl32.dll"",""SUCCESS"",""Image Base: 0x7fff47050000, Image Size: 0xb0000""";;;;;;;;;;;;
"6:06:34.9360046 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.6280_none_792d7c952443c49a\comctl32.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9361023 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\msimg32.dll"",""SUCCESS"",""Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9361679 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFileMapping"",""C:\windows\system32\msimg32.dll"",""FILE LOCKED WITH ONLY READERS"",""SyncType: SyncTypeCreateSection, PageProtection: |PAGE_NOCACHE""";;;;;;;;;;;;
"6:06:34.9362081 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFileMapping"",""C:\windows\system32\msimg32.dll"",""SUCCESS"",""SyncType: SyncTypeOther""";;;;;;;;;;;;
"6:06:34.9363200 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\msimg32.dll"",""SUCCESS"",""Image Base: 0x7fff4b9e0000, Image Size: 0x7000""";;;;;;;;;;;;
"6:06:34.9364052 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\msimg32.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9369232 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\Program Files (x86)\Phoenix Technologies\VZSoft 3.0.2_x64\MSWSOCK.dll"",""NAME NOT FOUND"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a""";;;;;;;;;;;;
"6:06:34.9369981 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\Program Files (x86)\Phoenix Technologies\VZSoft 3.0.2_x64\MSVCP100.dll"",""NAME NOT FOUND"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a""";;;;;;;;;;;;
"6:06:34.9370608 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\Program Files (x86)\Phoenix Technologies\VZSoft 3.0.2_x64\WINMM.dll"",""NAME NOT FOUND"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a""";;;;;;;;;;;;
"6:06:34.9375767 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\mswsock.dll"",""SUCCESS"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9376194 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QueryBasicInformationFile"",""C:\windows\system32\mswsock.dll"",""SUCCESS"",""CreationTime: 2/4/2026 3:51:20 PM, LastAccessTime: 2/16/2026 6:05:59 PM, LastWriteTime: 2/4/2026 3:51:20 PM, ChangeTime: 2/5/2026 3:14:04 AM, FileAttributes: A""";;;;;;;;;;;;
"6:06:34.9376334 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\mswsock.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9378384 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\msvcp100.dll"",""SUCCESS"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9378726 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QueryBasicInformationFile"",""C:\windows\system32\msvcp100.dll"",""SUCCESS"",""CreationTime: 2/1/2002 7:02:02 PM, LastAccessTime: 2/16/2026 6:05:54 PM, LastWriteTime: 2/1/2002 7:02:02 PM, ChangeTime: 4/3/2022 2:18:46 AM, FileAttributes: A""";;;;;;;;;;;;
"6:06:34.9379032 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\winmm.dll"",""SUCCESS"",""Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9379070 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\mswsock.dll"",""SUCCESS"",""Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9379158 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\msvcp100.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9379603 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QueryBasicInformationFile"",""C:\windows\system32\winmm.dll"",""SUCCESS"",""CreationTime: 2/4/2026 3:48:20 PM, LastAccessTime: 2/16/2026 6:05:54 PM, LastWriteTime: 2/4/2026 3:48:20 PM, ChangeTime: 2/5/2026 3:13:55 AM, FileAttributes: A""";;;;;;;;;;;;
"6:06:34.9379807 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFileMapping"",""C:\windows\system32\mswsock.dll"",""FILE LOCKED WITH ONLY READERS"",""SyncType: SyncTypeCreateSection, PageProtection: |PAGE_NOCACHE""";;;;;;;;;;;;
"6:06:34.9379863 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\winmm.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9380140 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFileMapping"",""C:\windows\system32\mswsock.dll"",""SUCCESS"",""SyncType: SyncTypeOther""";;;;;;;;;;;;
"6:06:34.9381507 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\mswsock.dll"",""SUCCESS"",""Image Base: 0x7fff51570000, Image Size: 0x6a000""";;;;;;;;;;;;
"6:06:34.9383106 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\mswsock.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9383152 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\msvcp100.dll"",""SUCCESS"",""Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9383612 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFileMapping"",""C:\windows\system32\msvcp100.dll"",""FILE LOCKED WITH ONLY READERS"",""SyncType: SyncTypeCreateSection, PageProtection: |PAGE_NOCACHE""";;;;;;;;;;;;
"6:06:34.9383865 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFileMapping"",""C:\windows\system32\msvcp100.dll"",""SUCCESS"",""SyncType: SyncTypeOther""";;;;;;;;;;;;
"6:06:34.9384092 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\winmm.dll"",""SUCCESS"",""Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9384541 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\msvcp100.dll"",""SUCCESS"",""Image Base: 0x63b80000, Image Size: 0x98000""";;;;;;;;;;;;
"6:06:34.9384740 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFileMapping"",""C:\windows\system32\winmm.dll"",""FILE LOCKED WITH ONLY READERS"",""SyncType: SyncTypeCreateSection, PageProtection: |PAGE_NOCACHE""";;;;;;;;;;;;
"6:06:34.9385115 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\msvcp100.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9385127 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFileMapping"",""C:\windows\system32\winmm.dll"",""SUCCESS"",""SyncType: SyncTypeOther""";;;;;;;;;;;;
"6:06:34.9386794 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""Load Image"",""C:\windows\system32\winmm.dll"",""SUCCESS"",""Image Base: 0x7fff49500000, Image Size: 0x27000""";;;;;;;;;;;;
"6:06:34.9387850 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\winmm.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9391106 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\msvcr100.dll"",""SUCCESS"",""Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9391396 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\msvcr100.dll"",""BUFFER OVERFLOW"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9391568 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\msvcr100.dll"",""SUCCESS"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9391711 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\msvcr100.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9393868 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\win32u.dll"",""SUCCESS"",""Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9394783 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\win32u.dll"",""BUFFER OVERFLOW"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9395042 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\win32u.dll"",""SUCCESS"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9395297 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\win32u.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9397785 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\ucrtbase.dll"",""SUCCESS"",""Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9398184 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\ucrtbase.dll"",""BUFFER OVERFLOW"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9398301 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\ucrtbase.dll"",""SUCCESS"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9398459 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\ucrtbase.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9399949 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\msvcp_win.dll"",""SUCCESS"",""Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9400205 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\msvcp_win.dll"",""BUFFER OVERFLOW"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9400315 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\msvcp_win.dll"",""SUCCESS"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9400419 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\msvcp_win.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9403418 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\gdi32full.dll"",""SUCCESS"",""Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9403893 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\gdi32full.dll"",""BUFFER OVERFLOW"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9404133 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\gdi32full.dll"",""SUCCESS"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9404372 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\gdi32full.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9408397 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\gdi32.dll"",""SUCCESS"",""Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9409021 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\gdi32.dll"",""BUFFER OVERFLOW"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9409244 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\gdi32.dll"",""SUCCESS"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9409516 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\gdi32.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9411726 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\user32.dll"",""SUCCESS"",""Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9412373 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\user32.dll"",""BUFFER OVERFLOW"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9412576 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\user32.dll"",""SUCCESS"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9412767 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\user32.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9416256 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\msvcrt.dll"",""SUCCESS"",""Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9416783 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\msvcrt.dll"",""BUFFER OVERFLOW"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9416961 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\msvcrt.dll"",""SUCCESS"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9417138 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\msvcrt.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9419428 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\shlwapi.dll"",""SUCCESS"",""Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9419953 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\shlwapi.dll"",""BUFFER OVERFLOW"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9420157 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\shlwapi.dll"",""SUCCESS"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9420336 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\shlwapi.dll"",""SUCCESS"",""""";;;;;;;;;;;;
"6:06:34.9422455 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CreateFile"",""C:\windows\system32\rpcrt4.dll"",""SUCCESS"",""Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened""";;;;;;;;;;;;
"6:06:34.9423010 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\rpcrt4.dll"",""BUFFER OVERFLOW"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9423216 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""QuerySecurityFile"",""C:\windows\system32\rpcrt4.dll"",""SUCCESS"",""Information: Owner""";;;;;;;;;;;;
"6:06:34.9423406 PM,""Multi-Tracker Detection_x64.exe"",""6456"",""CloseFile"",""C:\windows\system32\rpcrt4.dll"",""SUCCESS"",""""";;;;;;;;;;;;
